Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [180] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::new_allocator() [173] std::_Rb_tree_header::_M_reset() [205] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, int> >*, std::_Rb_tree_node_base*, int const&)
 [165] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::~new_allocator() [174] std::_Rb_tree_header::_Rb_tree_header() [206] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_upper_bound(std::_Rb_tree_node<std::pair<int const, int> >*, std::_Rb_tree_node_base*, int const&)
 [100] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::deallocate(std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [41] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&, std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*, unsigned long) [144] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*)
 [101] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::destroy<std::pair<int const, int> >(std::pair<int const, int>*) [42] void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > > >::destroy<std::pair<std::pair<char, char> const, int> >(std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&, std::pair<std::pair<char, char> const, int>*) [145] std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_equal<std::pair<int, int> >(std::pair<int, int>&&)
 [102] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocate(unsigned long, void const*) [43] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&, unsigned long) [146] void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::pair<int, int>&&)
 [103] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::pair<int const, int>*, std::pair<int, int>&&) [44] void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > > >::construct<std::pair<std::pair<char, char> const, int>, std::pair<std::pair<char, char> const, int> const&>(std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&, std::pair<std::pair<char, char> const, int>*, std::pair<std::pair<char, char> const, int> const&) [64] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator()
 [213] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::new_allocator() [123] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [147] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_equal_pos(int const&)
 [214] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~new_allocator() [124] void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::destroy<std::pair<int const, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*) [76] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_end()
 [181] __gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> > const&) [125] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, unsigned long) [63] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node<std::pair<int const, int> > const*)
 [182] __gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> >::new_allocator() [126] void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*, std::pair<int, int>&&) [176] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node_base const*)
 [166] __gnu_cxx::new_allocator<std::pair<std::pair<char, char> const, int> >::~new_allocator() [127] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [97] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_left(std::_Rb_tree_node_base*)
 [104] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [128] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [98] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_begin()
 [105] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [129] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [222] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*)
 [106] __gnu_cxx::new_allocator<int>::new_allocator() [16] std::_Rb_tree_iterator<std::pair<std::pair<char, char> const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [74] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_right(std::_Rb_tree_node_base*)
  [78] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [77] std::_Rb_tree_iterator<std::pair<std::pair<char, char> const, int> >::operator--() [223] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree()
  [68] __gnu_cxx::new_allocator<int>::~new_allocator() [88] std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [224] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::~_Rb_tree()
  [20] __gnu_cxx::__aligned_membuf<std::pair<std::pair<char, char> const, int> >::_M_ptr() [232] std::_Rb_tree_iterator<std::pair<int const, int> >::operator++() [207] std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::equal_range(int const&)
  [21] __gnu_cxx::__aligned_membuf<std::pair<std::pair<char, char> const, int> >::_M_addr() [191] std::_Rb_tree_key_compare<std::less<std::pair<char, char> > >::_Rb_tree_key_compare(std::less<std::pair<char, char> > const&) [148] std::enable_if<std::is_constructible<std::pair<int const, int>, std::pair<int, int> >::value, std::_Rb_tree_iterator<std::pair<int const, int> > >::type std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::insert<std::pair<int, int> >(std::pair<int, int>&&)
  [71] __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_ptr() [218] std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [225] std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::multimap()
  [72] __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_addr() [130] int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [226] std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::~multimap()
 [183] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [45] std::_Rb_tree_const_iterator<std::pair<std::pair<char, char> const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<std::pair<char, char> const, int> > const&) [208] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [107] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [89] std::map<std::pair<char, char>, int, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::lower_bound(std::pair<char, char> const&) [149] std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag)
  [37] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::_M_max_size() const [90] std::map<std::pair<char, char>, int, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::end() [227] bool std::__equal_aux<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [108] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::_M_max_size() const [192] std::map<std::pair<char, char>, int, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::map(std::initializer_list<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> > const&, std::allocator<std::pair<std::pair<char, char> const, int> > const&) [228] bool std::__equal_aux1<int const*, int const*>(int const*, int const*, int const*)
